楼层,分区,活动,活动名称(参考),月份,计划量,完成量,活动开始,活动结束
L1,L1|CAPPINGBEAM5,col,Columns,,,,,
L1,L1|CAPPINGBEAM5,pile,Pile Caps,,,,,
L1,L1|CAPPINGBEAM5,mbeam,Steel Main Beams,,,,,
L1,L1|CAPPINGBEAM5,cbeam,Cast S Main Beams,,,,,
L1,L1|CAPPINGBEAM5,ls,Lift / Stairs,,,,,
L1,L1|CAPPINGBEAM5,exc,Excavation,,,,,
L1,L1|CAPPINGBEAM5,demo,Demolition,,,,,
L1,L1|CAPPINGBEAM5,slab,Cast Slab,,,,,
L1,L1|CAPPINGBEAM5,act_wall,Wall,,,,,
L1,L1|CAPPINGBEAM5,act_corewall,Core Wall,,,,,
L1,L1|CAPPINGBEAM5,act_colcorbel,Columns Corbel,,,,,
L1,L1|MSLAB1,col,Columns,,,,,
L1,L1|MSLAB1,pile,Pile Caps,,,,,
L1,L1|MSLAB1,mbeam,Steel Main Beams,,,,,
L1,L1|MSLAB1,cbeam,Cast S Main Beams,,,,,
L1,L1|MSLAB1,ls,Lift / Stairs,,,,,
L1,L1|MSLAB1,exc,Excavation,,,,,
L1,L1|MSLAB1,demo,Demolition,,,,,
L1,L1|MSLAB1,slab,Cast Slab,,,,,
L1,L1|MSLAB1,act_wall,Wall,,,,,
L1,L1|MSLAB1,act_corewall,Core Wall,,,,,
L1,L1|MSLAB1,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB121,col,Columns,,,,,
L1,L1|SLAB121,pile,Pile Caps,,,,,
L1,L1|SLAB121,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB121,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB121,ls,Lift / Stairs,,,,,
L1,L1|SLAB121,exc,Excavation,,,,,
L1,L1|SLAB121,demo,Demolition,,,,,
L1,L1|SLAB121,slab,Cast Slab,,,,,
L1,L1|SLAB121,act_wall,Wall,,,,,
L1,L1|SLAB121,act_corewall,Core Wall,,,,,
L1,L1|SLAB121,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB122,col,Columns,,,,,
L1,L1|SLAB122,pile,Pile Caps,,,,,
L1,L1|SLAB122,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB122,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB122,ls,Lift / Stairs,,,,,
L1,L1|SLAB122,exc,Excavation,,,,,
L1,L1|SLAB122,demo,Demolition,,,,,
L1,L1|SLAB122,slab,Cast Slab,,,,,
L1,L1|SLAB122,act_wall,Wall,,,,,
L1,L1|SLAB122,act_corewall,Core Wall,,,,,
L1,L1|SLAB122,act_colcorbel,Columns Corbel,,,,,
L1,L1|ZC2.1,col,Columns,,,,,
L1,L1|ZC2.1,pile,Pile Caps,,,,,
L1,L1|ZC2.1,mbeam,Steel Main Beams,,,,,
L1,L1|ZC2.1,cbeam,Cast S Main Beams,,,,,
L1,L1|ZC2.1,ls,Lift / Stairs,,,,,
L1,L1|ZC2.1,exc,Excavation,,,,,
L1,L1|ZC2.1,demo,Demolition,,,,,
L1,L1|ZC2.1,slab,Cast Slab,,,,,
L1,L1|ZC2.1,act_wall,Wall,,,,,
L1,L1|ZC2.1,act_corewall,Core Wall,,,,,
L1,L1|ZC2.1,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB13F011,col,Columns,,,,,
L1,L1|SLAB13F011,pile,Pile Caps,,,,,
L1,L1|SLAB13F011,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB13F011,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB13F011,ls,Lift / Stairs,,,,,
L1,L1|SLAB13F011,exc,Excavation,,,,,
L1,L1|SLAB13F011,demo,Demolition,,,,,
L1,L1|SLAB13F011,slab,Cast Slab,,,,,
L1,L1|SLAB13F011,act_wall,Wall,,,,,
L1,L1|SLAB13F011,act_corewall,Core Wall,,,,,
L1,L1|SLAB13F011,act_colcorbel,Columns Corbel,,,,,
L1,L1|MSLAB5,col,Columns,,,,,
L1,L1|MSLAB5,pile,Pile Caps,,,,,
L1,L1|MSLAB5,mbeam,Steel Main Beams,,,,,
L1,L1|MSLAB5,cbeam,Cast S Main Beams,,,,,
L1,L1|MSLAB5,ls,Lift / Stairs,,,,,
L1,L1|MSLAB5,exc,Excavation,,,,,
L1,L1|MSLAB5,demo,Demolition,,,,,
L1,L1|MSLAB5,slab,Cast Slab,,,,,
L1,L1|MSLAB5,act_wall,Wall,,,,,
L1,L1|MSLAB5,act_corewall,Core Wall,,,,,
L1,L1|MSLAB5,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB9A,col,Columns,,,,,
L1,L1|SLAB9A,pile,Pile Caps,,,,,
L1,L1|SLAB9A,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB9A,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB9A,ls,Lift / Stairs,,,,,
L1,L1|SLAB9A,exc,Excavation,,,,,
L1,L1|SLAB9A,demo,Demolition,,,,,
L1,L1|SLAB9A,slab,Cast Slab,,,,,
L1,L1|SLAB9A,act_wall,Wall,,,,,
L1,L1|SLAB9A,act_corewall,Core Wall,,,,,
L1,L1|SLAB9A,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB8A1,col,Columns,,,,,
L1,L1|SLAB8A1,pile,Pile Caps,,,,,
L1,L1|SLAB8A1,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB8A1,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB8A1,ls,Lift / Stairs,,,,,
L1,L1|SLAB8A1,exc,Excavation,,,,,
L1,L1|SLAB8A1,demo,Demolition,,,,,
L1,L1|SLAB8A1,slab,Cast Slab,,,,,
L1,L1|SLAB8A1,act_wall,Wall,,,,,
L1,L1|SLAB8A1,act_corewall,Core Wall,,,,,
L1,L1|SLAB8A1,act_colcorbel,Columns Corbel,,,,,
L1,L1|CAPPINGBEAM8,col,Columns,,,,,
L1,L1|CAPPINGBEAM8,pile,Pile Caps,,,,,
L1,L1|CAPPINGBEAM8,mbeam,Steel Main Beams,,,,,
L1,L1|CAPPINGBEAM8,cbeam,Cast S Main Beams,,,,,
L1,L1|CAPPINGBEAM8,ls,Lift / Stairs,,,,,
L1,L1|CAPPINGBEAM8,exc,Excavation,,,,,
L1,L1|CAPPINGBEAM8,demo,Demolition,,,,,
L1,L1|CAPPINGBEAM8,slab,Cast Slab,,,,,
L1,L1|CAPPINGBEAM8,act_wall,Wall,,,,,
L1,L1|CAPPINGBEAM8,act_corewall,Core Wall,,,,,
L1,L1|CAPPINGBEAM8,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB9B,col,Columns,,,,,
L1,L1|SLAB9B,pile,Pile Caps,,,,,
L1,L1|SLAB9B,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB9B,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB9B,ls,Lift / Stairs,,,,,
L1,L1|SLAB9B,exc,Excavation,,,,,
L1,L1|SLAB9B,demo,Demolition,,,,,
L1,L1|SLAB9B,slab,Cast Slab,,,,,
L1,L1|SLAB9B,act_wall,Wall,,,,,
L1,L1|SLAB9B,act_corewall,Core Wall,,,,,
L1,L1|SLAB9B,act_colcorbel,Columns Corbel,,,,,
L1,L1|CAPPINGBEAM4,col,Columns,,,,,
L1,L1|CAPPINGBEAM4,pile,Pile Caps,,,,,
L1,L1|CAPPINGBEAM4,mbeam,Steel Main Beams,,,,,
L1,L1|CAPPINGBEAM4,cbeam,Cast S Main Beams,,,,,
L1,L1|CAPPINGBEAM4,ls,Lift / Stairs,,,,,
L1,L1|CAPPINGBEAM4,exc,Excavation,,,,,
L1,L1|CAPPINGBEAM4,demo,Demolition,,,,,
L1,L1|CAPPINGBEAM4,slab,Cast Slab,,,,,
L1,L1|CAPPINGBEAM4,act_wall,Wall,,,,,
L1,L1|CAPPINGBEAM4,act_corewall,Core Wall,,,,,
L1,L1|CAPPINGBEAM4,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB8A2,col,Columns,,,,,
L1,L1|SLAB8A2,pile,Pile Caps,,,,,
L1,L1|SLAB8A2,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB8A2,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB8A2,ls,Lift / Stairs,,,,,
L1,L1|SLAB8A2,exc,Excavation,,,,,
L1,L1|SLAB8A2,demo,Demolition,,,,,
L1,L1|SLAB8A2,slab,Cast Slab,,,,,
L1,L1|SLAB8A2,act_wall,Wall,,,,,
L1,L1|SLAB8A2,act_corewall,Core Wall,,,,,
L1,L1|SLAB8A2,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB102,col,Columns,,,,,
L1,L1|SLAB102,pile,Pile Caps,,,,,
L1,L1|SLAB102,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB102,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB102,ls,Lift / Stairs,,,,,
L1,L1|SLAB102,exc,Excavation,,,,,
L1,L1|SLAB102,demo,Demolition,,,,,
L1,L1|SLAB102,slab,Cast Slab,,,,,
L1,L1|SLAB102,act_wall,Wall,,,,,
L1,L1|SLAB102,act_corewall,Core Wall,,,,,
L1,L1|SLAB102,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB13F012,col,Columns,,,,,
L1,L1|SLAB13F012,pile,Pile Caps,,,,,
L1,L1|SLAB13F012,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB13F012,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB13F012,ls,Lift / Stairs,,,,,
L1,L1|SLAB13F012,exc,Excavation,,,,,
L1,L1|SLAB13F012,demo,Demolition,,,,,
L1,L1|SLAB13F012,slab,Cast Slab,,,,,
L1,L1|SLAB13F012,act_wall,Wall,,,,,
L1,L1|SLAB13F012,act_corewall,Core Wall,,,,,
L1,L1|SLAB13F012,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB101,col,Columns,,,,,
L1,L1|SLAB101,pile,Pile Caps,,,,,
L1,L1|SLAB101,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB101,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB101,ls,Lift / Stairs,,,,,
L1,L1|SLAB101,exc,Excavation,,,,,
L1,L1|SLAB101,demo,Demolition,,,,,
L1,L1|SLAB101,slab,Cast Slab,,,,,
L1,L1|SLAB101,act_wall,Wall,,,,,
L1,L1|SLAB101,act_corewall,Core Wall,,,,,
L1,L1|SLAB101,act_colcorbel,Columns Corbel,,,,,
L1,L1|CAPPINGBEAM3A,col,Columns,,,,,
L1,L1|CAPPINGBEAM3A,pile,Pile Caps,,,,,
L1,L1|CAPPINGBEAM3A,mbeam,Steel Main Beams,,,,,
L1,L1|CAPPINGBEAM3A,cbeam,Cast S Main Beams,,,,,
L1,L1|CAPPINGBEAM3A,ls,Lift / Stairs,,,,,
L1,L1|CAPPINGBEAM3A,exc,Excavation,,,,,
L1,L1|CAPPINGBEAM3A,demo,Demolition,,,,,
L1,L1|CAPPINGBEAM3A,slab,Cast Slab,,,,,
L1,L1|CAPPINGBEAM3A,act_wall,Wall,,,,,
L1,L1|CAPPINGBEAM3A,act_corewall,Core Wall,,,,,
L1,L1|CAPPINGBEAM3A,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB81,col,Columns,,,,,
L1,L1|SLAB81,pile,Pile Caps,,,,,
L1,L1|SLAB81,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB81,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB81,ls,Lift / Stairs,,,,,
L1,L1|SLAB81,exc,Excavation,,,,,
L1,L1|SLAB81,demo,Demolition,,,,,
L1,L1|SLAB81,slab,Cast Slab,,,,,
L1,L1|SLAB81,act_wall,Wall,,,,,
L1,L1|SLAB81,act_corewall,Core Wall,,,,,
L1,L1|SLAB81,act_colcorbel,Columns Corbel,,,,,
L1,L1|MSLAB6,col,Columns,,,,,
L1,L1|MSLAB6,pile,Pile Caps,,,,,
L1,L1|MSLAB6,mbeam,Steel Main Beams,,,,,
L1,L1|MSLAB6,cbeam,Cast S Main Beams,,,,,
L1,L1|MSLAB6,ls,Lift / Stairs,,,,,
L1,L1|MSLAB6,exc,Excavation,,,,,
L1,L1|MSLAB6,demo,Demolition,,,,,
L1,L1|MSLAB6,slab,Cast Slab,,,,,
L1,L1|MSLAB6,act_wall,Wall,,,,,
L1,L1|MSLAB6,act_corewall,Core Wall,,,,,
L1,L1|MSLAB6,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB2B,col,Columns,,,,,
L1,L1|SLAB2B,pile,Pile Caps,,,,,
L1,L1|SLAB2B,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB2B,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB2B,ls,Lift / Stairs,,,,,
L1,L1|SLAB2B,exc,Excavation,,,,,
L1,L1|SLAB2B,demo,Demolition,,,,,
L1,L1|SLAB2B,slab,Cast Slab,,,,,
L1,L1|SLAB2B,act_wall,Wall,,,,,
L1,L1|SLAB2B,act_corewall,Core Wall,,,,,
L1,L1|SLAB2B,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB72,col,Columns,,,,,
L1,L1|SLAB72,pile,Pile Caps,,,,,
L1,L1|SLAB72,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB72,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB72,ls,Lift / Stairs,,,,,
L1,L1|SLAB72,exc,Excavation,,,,,
L1,L1|SLAB72,demo,Demolition,,,,,
L1,L1|SLAB72,slab,Cast Slab,,,,,
L1,L1|SLAB72,act_wall,Wall,,,,,
L1,L1|SLAB72,act_corewall,Core Wall,,,,,
L1,L1|SLAB72,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB82,col,Columns,,,,,
L1,L1|SLAB82,pile,Pile Caps,,,,,
L1,L1|SLAB82,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB82,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB82,ls,Lift / Stairs,,,,,
L1,L1|SLAB82,exc,Excavation,,,,,
L1,L1|SLAB82,demo,Demolition,,,,,
L1,L1|SLAB82,slab,Cast Slab,,,,,
L1,L1|SLAB82,act_wall,Wall,,,,,
L1,L1|SLAB82,act_corewall,Core Wall,,,,,
L1,L1|SLAB82,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB71,col,Columns,,,,,
L1,L1|SLAB71,pile,Pile Caps,,,,,
L1,L1|SLAB71,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB71,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB71,ls,Lift / Stairs,,,,,
L1,L1|SLAB71,exc,Excavation,,,,,
L1,L1|SLAB71,demo,Demolition,,,,,
L1,L1|SLAB71,slab,Cast Slab,,,,,
L1,L1|SLAB71,act_wall,Wall,,,,,
L1,L1|SLAB71,act_corewall,Core Wall,,,,,
L1,L1|SLAB71,act_colcorbel,Columns Corbel,,,,,
L1,L1|CAPPINGBEAM3B,col,Columns,,,,,
L1,L1|CAPPINGBEAM3B,pile,Pile Caps,,,,,
L1,L1|CAPPINGBEAM3B,mbeam,Steel Main Beams,,,,,
L1,L1|CAPPINGBEAM3B,cbeam,Cast S Main Beams,,,,,
L1,L1|CAPPINGBEAM3B,ls,Lift / Stairs,,,,,
L1,L1|CAPPINGBEAM3B,exc,Excavation,,,,,
L1,L1|CAPPINGBEAM3B,demo,Demolition,,,,,
L1,L1|CAPPINGBEAM3B,slab,Cast Slab,,,,,
L1,L1|CAPPINGBEAM3B,act_wall,Wall,,,,,
L1,L1|CAPPINGBEAM3B,act_corewall,Core Wall,,,,,
L1,L1|CAPPINGBEAM3B,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB6A1,col,Columns,,,,,
L1,L1|SLAB6A1,pile,Pile Caps,,,,,
L1,L1|SLAB6A1,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB6A1,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB6A1,ls,Lift / Stairs,,,,,
L1,L1|SLAB6A1,exc,Excavation,,,,,
L1,L1|SLAB6A1,demo,Demolition,,,,,
L1,L1|SLAB6A1,slab,Cast Slab,,,,,
L1,L1|SLAB6A1,act_wall,Wall,,,,,
L1,L1|SLAB6A1,act_corewall,Core Wall,,,,,
L1,L1|SLAB6A1,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLABB2.4,col,Columns,,,,,
L1,L1|SLABB2.4,pile,Pile Caps,,,,,
L1,L1|SLABB2.4,mbeam,Steel Main Beams,,,,,
L1,L1|SLABB2.4,cbeam,Cast S Main Beams,,,,,
L1,L1|SLABB2.4,ls,Lift / Stairs,,,,,
L1,L1|SLABB2.4,exc,Excavation,,,,,
L1,L1|SLABB2.4,demo,Demolition,,,,,
L1,L1|SLABB2.4,slab,Cast Slab,,,,,
L1,L1|SLABB2.4,act_wall,Wall,,,,,
L1,L1|SLABB2.4,act_corewall,Core Wall,,,,,
L1,L1|SLABB2.4,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB4A,col,Columns,,,,,
L1,L1|SLAB4A,pile,Pile Caps,,,,,
L1,L1|SLAB4A,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB4A,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB4A,ls,Lift / Stairs,,,,,
L1,L1|SLAB4A,exc,Excavation,,,,,
L1,L1|SLAB4A,demo,Demolition,,,,,
L1,L1|SLAB4A,slab,Cast Slab,,,,,
L1,L1|SLAB4A,act_wall,Wall,,,,,
L1,L1|SLAB4A,act_corewall,Core Wall,,,,,
L1,L1|SLAB4A,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB73,col,Columns,,,,,
L1,L1|SLAB73,pile,Pile Caps,,,,,
L1,L1|SLAB73,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB73,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB73,ls,Lift / Stairs,,,,,
L1,L1|SLAB73,exc,Excavation,,,,,
L1,L1|SLAB73,demo,Demolition,,,,,
L1,L1|SLAB73,slab,Cast Slab,,,,,
L1,L1|SLAB73,act_wall,Wall,,,,,
L1,L1|SLAB73,act_corewall,Core Wall,,,,,
L1,L1|SLAB73,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB6B,col,Columns,,,,,
L1,L1|SLAB6B,pile,Pile Caps,,,,,
L1,L1|SLAB6B,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB6B,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB6B,ls,Lift / Stairs,,,,,
L1,L1|SLAB6B,exc,Excavation,,,,,
L1,L1|SLAB6B,demo,Demolition,,,,,
L1,L1|SLAB6B,slab,Cast Slab,,,,,
L1,L1|SLAB6B,act_wall,Wall,,,,,
L1,L1|SLAB6B,act_corewall,Core Wall,,,,,
L1,L1|SLAB6B,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB4B,col,Columns,,,,,
L1,L1|SLAB4B,pile,Pile Caps,,,,,
L1,L1|SLAB4B,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB4B,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB4B,ls,Lift / Stairs,,,,,
L1,L1|SLAB4B,exc,Excavation,,,,,
L1,L1|SLAB4B,demo,Demolition,,,,,
L1,L1|SLAB4B,slab,Cast Slab,,,,,
L1,L1|SLAB4B,act_wall,Wall,,,,,
L1,L1|SLAB4B,act_corewall,Core Wall,,,,,
L1,L1|SLAB4B,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB1,col,Columns,,,,,
L1,L1|SLAB1,pile,Pile Caps,,,,,
L1,L1|SLAB1,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB1,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB1,ls,Lift / Stairs,,,,,
L1,L1|SLAB1,exc,Excavation,,,,,
L1,L1|SLAB1,demo,Demolition,,,,,
L1,L1|SLAB1,slab,Cast Slab,,,,,
L1,L1|SLAB1,act_wall,Wall,,,,,
L1,L1|SLAB1,act_corewall,Core Wall,,,,,
L1,L1|SLAB1,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLABB2.3,col,Columns,,,,,
L1,L1|SLABB2.3,pile,Pile Caps,,,,,
L1,L1|SLABB2.3,mbeam,Steel Main Beams,,,,,
L1,L1|SLABB2.3,cbeam,Cast S Main Beams,,,,,
L1,L1|SLABB2.3,ls,Lift / Stairs,,,,,
L1,L1|SLABB2.3,exc,Excavation,,,,,
L1,L1|SLABB2.3,demo,Demolition,,,,,
L1,L1|SLABB2.3,slab,Cast Slab,,,,,
L1,L1|SLABB2.3,act_wall,Wall,,,,,
L1,L1|SLABB2.3,act_corewall,Core Wall,,,,,
L1,L1|SLABB2.3,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB6A,col,Columns,,,,,
L1,L1|SLAB6A,pile,Pile Caps,,,,,
L1,L1|SLAB6A,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB6A,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB6A,ls,Lift / Stairs,,,,,
L1,L1|SLAB6A,exc,Excavation,,,,,
L1,L1|SLAB6A,demo,Demolition,,,,,
L1,L1|SLAB6A,slab,Cast Slab,,,,,
L1,L1|SLAB6A,act_wall,Wall,,,,,
L1,L1|SLAB6A,act_corewall,Core Wall,,,,,
L1,L1|SLAB6A,act_colcorbel,Columns Corbel,,,,,
L1,L1|CAPPINGBEAM2A,col,Columns,,,,,
L1,L1|CAPPINGBEAM2A,pile,Pile Caps,,,,,
L1,L1|CAPPINGBEAM2A,mbeam,Steel Main Beams,,,,,
L1,L1|CAPPINGBEAM2A,cbeam,Cast S Main Beams,,,,,
L1,L1|CAPPINGBEAM2A,ls,Lift / Stairs,,,,,
L1,L1|CAPPINGBEAM2A,exc,Excavation,,,,,
L1,L1|CAPPINGBEAM2A,demo,Demolition,,,,,
L1,L1|CAPPINGBEAM2A,slab,Cast Slab,,,,,
L1,L1|CAPPINGBEAM2A,act_wall,Wall,,,,,
L1,L1|CAPPINGBEAM2A,act_corewall,Core Wall,,,,,
L1,L1|CAPPINGBEAM2A,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB74,col,Columns,,,,,
L1,L1|SLAB74,pile,Pile Caps,,,,,
L1,L1|SLAB74,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB74,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB74,ls,Lift / Stairs,,,,,
L1,L1|SLAB74,exc,Excavation,,,,,
L1,L1|SLAB74,demo,Demolition,,,,,
L1,L1|SLAB74,slab,Cast Slab,,,,,
L1,L1|SLAB74,act_wall,Wall,,,,,
L1,L1|SLAB74,act_corewall,Core Wall,,,,,
L1,L1|SLAB74,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLABB3.3,col,Columns,,,,,
L1,L1|SLABB3.3,pile,Pile Caps,,,,,
L1,L1|SLABB3.3,mbeam,Steel Main Beams,,,,,
L1,L1|SLABB3.3,cbeam,Cast S Main Beams,,,,,
L1,L1|SLABB3.3,ls,Lift / Stairs,,,,,
L1,L1|SLABB3.3,exc,Excavation,,,,,
L1,L1|SLABB3.3,demo,Demolition,,,,,
L1,L1|SLABB3.3,slab,Cast Slab,,,,,
L1,L1|SLABB3.3,act_wall,Wall,,,,,
L1,L1|SLABB3.3,act_corewall,Core Wall,,,,,
L1,L1|SLABB3.3,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB3A,col,Columns,,,,,
L1,L1|SLAB3A,pile,Pile Caps,,,,,
L1,L1|SLAB3A,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB3A,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB3A,ls,Lift / Stairs,,,,,
L1,L1|SLAB3A,exc,Excavation,,,,,
L1,L1|SLAB3A,demo,Demolition,,,,,
L1,L1|SLAB3A,slab,Cast Slab,,,,,
L1,L1|SLAB3A,act_wall,Wall,,,,,
L1,L1|SLAB3A,act_corewall,Core Wall,,,,,
L1,L1|SLAB3A,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLABB2.2,col,Columns,,,,,
L1,L1|SLABB2.2,pile,Pile Caps,,,,,
L1,L1|SLABB2.2,mbeam,Steel Main Beams,,,,,
L1,L1|SLABB2.2,cbeam,Cast S Main Beams,,,,,
L1,L1|SLABB2.2,ls,Lift / Stairs,,,,,
L1,L1|SLABB2.2,exc,Excavation,,,,,
L1,L1|SLABB2.2,demo,Demolition,,,,,
L1,L1|SLABB2.2,slab,Cast Slab,,,,,
L1,L1|SLABB2.2,act_wall,Wall,,,,,
L1,L1|SLABB2.2,act_corewall,Core Wall,,,,,
L1,L1|SLABB2.2,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB2D,col,Columns,,,,,
L1,L1|SLAB2D,pile,Pile Caps,,,,,
L1,L1|SLAB2D,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB2D,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB2D,ls,Lift / Stairs,,,,,
L1,L1|SLAB2D,exc,Excavation,,,,,
L1,L1|SLAB2D,demo,Demolition,,,,,
L1,L1|SLAB2D,slab,Cast Slab,,,,,
L1,L1|SLAB2D,act_wall,Wall,,,,,
L1,L1|SLAB2D,act_corewall,Core Wall,,,,,
L1,L1|SLAB2D,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB2C,col,Columns,,,,,
L1,L1|SLAB2C,pile,Pile Caps,,,,,
L1,L1|SLAB2C,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB2C,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB2C,ls,Lift / Stairs,,,,,
L1,L1|SLAB2C,exc,Excavation,,,,,
L1,L1|SLAB2C,demo,Demolition,,,,,
L1,L1|SLAB2C,slab,Cast Slab,,,,,
L1,L1|SLAB2C,act_wall,Wall,,,,,
L1,L1|SLAB2C,act_corewall,Core Wall,,,,,
L1,L1|SLAB2C,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB2A,col,Columns,,,,,
L1,L1|SLAB2A,pile,Pile Caps,,,,,
L1,L1|SLAB2A,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB2A,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB2A,ls,Lift / Stairs,,,,,
L1,L1|SLAB2A,exc,Excavation,,,,,
L1,L1|SLAB2A,demo,Demolition,,,,,
L1,L1|SLAB2A,slab,Cast Slab,,,,,
L1,L1|SLAB2A,act_wall,Wall,,,,,
L1,L1|SLAB2A,act_corewall,Core Wall,,,,,
L1,L1|SLAB2A,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLAB5B,col,Columns,,,,,
L1,L1|SLAB5B,pile,Pile Caps,,,,,
L1,L1|SLAB5B,mbeam,Steel Main Beams,,,,,
L1,L1|SLAB5B,cbeam,Cast S Main Beams,,,,,
L1,L1|SLAB5B,ls,Lift / Stairs,,,,,
L1,L1|SLAB5B,exc,Excavation,,,,,
L1,L1|SLAB5B,demo,Demolition,,,,,
L1,L1|SLAB5B,slab,Cast Slab,,,,,
L1,L1|SLAB5B,act_wall,Wall,,,,,
L1,L1|SLAB5B,act_corewall,Core Wall,,,,,
L1,L1|SLAB5B,act_colcorbel,Columns Corbel,,,,,
L1,L1|SLABB2.1,col,Columns,,,,,
L1,L1|SLABB2.1,pile,Pile Caps,,,,,
L1,L1|SLABB2.1,mbeam,Steel Main Beams,,,,,
L1,L1|SLABB2.1,cbeam,Cast S Main Beams,,,,,
L1,L1|SLABB2.1,ls,Lift / Stairs,,,,,
L1,L1|SLABB2.1,exc,Excavation,,,,,
L1,L1|SLABB2.1,demo,Demolition,,,,,
L1,L1|SLABB2.1,slab,Cast Slab,,,,,
L1,L1|SLABB2.1,act_wall,Wall,,,,,
